Time,ParticipantID,Scenario,Sequence,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,VideoX,VideoY,VideoZ,InstX,InstY,InstZ,GazeTarget,AngleToVideo,AngleToInst,VideoOcc,InstOcc,HitObjectName
24.35,p04,AUIT_Multi,ABC,1.070,0.924,0.957,359.0,50.5,0.854,0.833,1.344,1.352,0.865,1.387,World,45.2,52.3,False,False,CabinetDCorner01
24.49,p04,AUIT_Multi,ABC,1.068,0.921,0.955,356.1,49.7,0.827,0.822,1.343,1.307,0.866,1.335,World,44.1,52.4,False,False,CabinetD01
24.63,p04,AUIT_Multi,ABC,1.067,0.922,0.959,354.4,48.8,0.804,0.822,1.344,1.263,0.869,1.282,World,43.7,51.2,False,False,CabinetD01
24.77,p04,AUIT_Multi,ABC,1.064,0.921,0.961,352.2,46.9,0.779,0.822,1.347,1.218,0.872,1.229,World,42.7,49.5,False,False,CabinetD01
24.90,p04,AUIT_Multi,ABC,1.061,0.917,0.956,349.9,44.8,0.754,0.819,1.348,1.175,0.874,1.177,World,41.4,47.4,False,False,CabinetD01
25.04,p04,AUIT_Multi,ABC,1.058,0.916,0.952,348.9,43.6,0.722,0.816,1.348,1.132,0.876,1.125,World,41.2,43.1,False,False,CabinetD01
25.18,p04,AUIT_Multi,ABC,1.053,0.912,0.950,349.1,44.2,0.714,0.816,1.347,1.169,0.848,1.276,World,42.3,42.7,False,False,CabinetD01
25.32,p04,AUIT_Multi,ABC,1.050,0.905,0.954,347.2,45.2,0.748,0.818,1.313,1.147,0.840,1.256,World,41.8,42.4,False,False,CabinetD01
25.46,p04,AUIT_Multi,ABC,1.042,0.902,0.973,345.9,48.5,0.780,0.820,1.281,1.130,0.830,1.248,World,43.0,43.3,False,False,CabinetD01
25.60,p04,AUIT_Multi,ABC,1.029,0.899,1.004,341.0,50.2,0.807,0.822,1.250,1.106,0.821,1.237,World,41.7,44.0,False,False,CabinetD01
25.74,p04,AUIT_Multi,ABC,1.012,0.891,1.033,334.1,52.3,0.824,0.824,1.219,1.081,0.811,1.219,World,41.1,46.5,False,False,CabinetD01
25.88,p04,AUIT_Multi,ABC,0.979,0.894,1.072,324.7,52.0,0.823,0.827,1.187,1.056,0.802,1.169,World,35.8,52.4,False,False,CabinetD01
26.02,p04,AUIT_Multi,ABC,0.944,0.915,1.135,313.9,47.4,0.794,0.833,1.152,0.991,0.796,1.342,World,34.3,48.4,False,False,CabinetD02
26.15,p04,AUIT_Multi,ABC,0.917,0.931,1.223,298.5,39.8,0.831,0.839,1.085,0.929,0.790,1.333,World,69.2,47.0,False,False,CabinetD02
26.29,p04,AUIT_Multi,ABC,0.892,0.928,1.305,287.5,40.0,0.079,0.834,1.130,0.697,0.792,1.572,World,42.7,35.4,False,False,CabinetD03
26.43,p04,AUIT_Multi,ABC,0.875,0.902,1.375,276.3,36.6,-0.014,0.819,1.064,0.647,0.775,1.557,World,39.4,30.8,False,False,Floor
26.57,p04,AUIT_Multi,ABC,0.861,0.861,1.419,266.7,31.4,0.057,0.785,1.009,0.582,0.752,1.524,World,34.7,24.2,False,False,Floor
26.71,p04,AUIT_Multi,ABC,0.854,0.818,1.442,262.7,24.5,0.051,0.745,1.005,0.544,0.729,1.506,World,28.6,19.9,False,False,Refrigerator03_Door01
26.85,p04,AUIT_Multi,ABC,0.847,0.792,1.454,260.1,22.1,0.049,0.708,1.004,0.514,0.709,1.500,World,25.3,18.6,False,False,Refrigerator03_Door01
26.99,p04,AUIT_Multi,ABC,0.845,0.780,1.462,260.3,19.4,0.048,0.688,1.003,0.650,0.691,1.470,World,24.0,12.5,False,False,Refrigerator03_Door01
27.13,p04,AUIT_Multi,ABC,0.840,0.768,1.468,259.5,12.8,0.047,0.675,1.002,0.605,0.674,1.477,World,20.9,15.0,False,False,Refrigerator03_Door01
27.26,p04,AUIT_Multi,ABC,0.835,0.779,1.474,258.6,12.3,0.061,0.671,1.011,0.528,0.665,1.494,World,19.9,16.6,False,False,Refrigerator03_Door01
27.40,p04,AUIT_Multi,ABC,0.830,0.761,1.475,259.8,6.1,0.127,0.675,1.055,0.550,0.666,1.490,World,20.5,18.1,False,False,Refrigerator03_Door01
27.54,p04,AUIT_Multi,ABC,0.826,0.757,1.472,261.7,1.4,0.194,0.678,1.099,0.575,0.665,1.485,World,22.7,21.7,False,False,Refrigerator03_Door01
27.68,p04,AUIT_Multi,ABC,0.825,0.754,1.470,263.1,1.6,0.232,0.683,1.127,0.582,0.666,1.482,World,23.5,20.4,False,False,Wall4m
27.82,p04,AUIT_Multi,ABC,0.822,0.750,1.471,269.8,1.6,0.299,0.688,1.173,0.602,0.667,1.476,World,29.8,19.3,False,False,Wall4m
27.96,p04,AUIT_Multi,ABC,0.820,0.750,1.470,273.2,1.9,0.365,0.693,1.227,0.608,0.668,1.473,World,31.6,19.6,False,False,Wall4m
28.10,p04,AUIT_Multi,ABC,0.820,0.749,1.470,273.5,1.8,0.458,0.697,1.284,0.612,0.669,1.470,World,31.1,19.8,False,False,Wall4m
28.24,p04,AUIT_Multi,ABC,0.819,0.749,1.469,274.0,2.2,0.402,0.692,1.271,0.644,0.666,1.473,World,29.7,23.6,False,False,Wall4m
28.38,p04,AUIT_Multi,ABC,0.819,0.749,1.469,274.1,2.2,0.029,0.652,1.090,0.100,0.650,1.943,World,29.9,29.6,False,False,Wall4m
28.52,p04,AUIT_Multi,ABC,0.819,0.749,1.468,274.3,2.3,0.043,0.649,1.095,-0.156,0.649,2.132,World,30.2,30.0,False,False,Wall4m
28.65,p04,AUIT_Multi,ABC,0.819,0.749,1.468,274.2,2.3,0.043,0.649,1.094,0.284,0.649,1.832,World,30.2,30.5,False,False,Wall4m
28.79,p04,AUIT_Multi,ABC,0.819,0.749,1.468,274.3,2.3,0.043,0.649,1.094,0.736,0.649,1.525,World,30.2,50.0,False,False,Wall4m
28.93,p04,AUIT_Multi,ABC,0.819,0.749,1.468,274.3,2.4,0.043,0.649,1.095,0.762,0.649,1.507,World,30.2,58.6,False,False,Wall4m
29.07,p04,AUIT_Multi,ABC,0.819,0.749,1.468,274.3,2.4,0.043,0.649,1.095,0.763,0.649,1.506,World,30.2,58.8,False,False,Wall4m
29.21,p04,AUIT_Multi,ABC,0.818,0.749,1.468,274.3,2.5,0.043,0.649,1.094,0.763,0.649,1.506,World,30.2,58.7,False,False,Wall4m
29.35,p04,AUIT_Multi,ABC,0.819,0.749,1.468,274.3,2.4,0.043,0.649,1.094,0.762,0.649,1.506,World,30.2,58.6,False,False,Wall4m
29.49,p04,AUIT_Multi,ABC,0.818,0.749,1.468,274.3,2.5,0.043,0.649,1.094,0.762,0.649,1.506,World,30.2,58.6,False,False,Wall4m
29.63,p04,AUIT_Multi,ABC,0.818,0.749,1.468,274.3,2.5,0.043,0.649,1.094,0.762,0.649,1.506,World,30.2,58.6,False,False,Wall4m
29.78,p04,AUIT_Multi,ABC,0.818,0.749,1.468,274.3,2.5,0.043,0.649,1.094,0.762,0.649,1.506,World,30.2,58.6,False,False,Wall4m
