Time,ParticipantID,Scenario,Sequence,HeadX,HeadY,HeadZ,HeadYaw,HeadPitch,VideoX,VideoY,VideoZ,InstX,InstY,InstZ,GazeTarget,AngleToVideo,AngleToInst,VideoOcc,InstOcc,HitObjectName
2.64,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.814,World,34.4,16.5,False,False,CabinetDCorner01
2.66,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.794,World,34.4,16.5,False,False,CabinetDCorner01
2.69,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.806,World,34.4,16.5,False,False,CabinetDCorner01
2.72,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.810,World,34.4,16.5,False,False,CabinetDCorner01
2.75,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.803,World,34.4,16.5,False,False,CabinetDCorner01
2.78,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.795,World,34.4,16.5,False,False,CabinetDCorner01
2.80,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.800,World,34.4,16.5,False,False,CabinetDCorner01
2.83,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.812,World,34.4,16.5,False,False,CabinetDCorner01
2.86,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.800,World,34.4,16.5,False,False,CabinetDCorner01
2.89,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.794,World,34.4,16.5,False,False,CabinetDCorner01
2.92,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.815,World,34.4,16.5,False,False,CabinetDCorner01
2.95,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.804,World,34.4,16.5,False,False,CabinetDCorner01
2.97,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.213,-0.100,1.793,World,34.4,16.6,False,False,CabinetDCorner01
3.00,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.800,World,34.4,16.5,False,False,CabinetDCorner01
3.03,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.811,World,34.4,16.5,False,False,CabinetDCorner01
3.06,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.810,World,34.4,16.5,False,False,CabinetDCorner01
3.09,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.797,World,34.4,16.5,False,False,CabinetDCorner01
3.11,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.796,World,34.4,16.5,False,False,CabinetDCorner01
3.14,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.809,World,34.4,16.5,False,False,CabinetDCorner01
3.17,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.811,World,34.4,16.5,False,False,CabinetDCorner01
3.20,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.800,World,34.4,16.5,False,False,CabinetDCorner01
3.23,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.794,World,34.4,16.6,False,False,CabinetDCorner01
3.25,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.804,World,34.4,16.5,False,False,CabinetDCorner01
3.28,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.814,World,34.4,16.5,False,False,CabinetDCorner01
3.31,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.797,World,34.4,16.5,False,False,CabinetDCorner01
3.34,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.801,World,34.4,16.5,False,False,CabinetDCorner01
3.37,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.809,World,34.4,16.5,False,False,CabinetDCorner01
3.40,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.807,World,34.4,16.5,False,False,CabinetDCorner01
3.42,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.796,World,34.4,16.5,False,False,CabinetDCorner01
3.45,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.797,World,34.4,16.5,False,False,CabinetDCorner01
3.48,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.220,-0.100,1.815,World,34.4,16.5,False,False,CabinetDCorner01
3.51,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.800,World,34.4,16.5,False,False,CabinetDCorner01
3.54,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.795,World,34.4,16.6,False,False,CabinetDCorner01
3.57,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.805,World,34.4,16.5,False,False,CabinetDCorner01
3.59,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.812,World,34.4,16.5,False,False,CabinetDCorner01
3.62,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.806,World,34.4,16.5,False,False,CabinetDCorner01
3.65,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.806,World,34.4,16.5,False,False,CabinetDCorner01
3.68,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.805,World,34.4,16.5,False,False,CabinetDCorner01
3.71,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.809,World,34.4,16.5,False,False,CabinetDCorner01
3.74,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.808,World,34.4,16.5,False,False,CabinetDCorner01
3.76,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.807,World,34.4,16.5,False,False,CabinetDCorner01
3.79,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.213,-0.100,1.791,World,34.4,16.6,False,False,CabinetDCorner01
3.82,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.812,World,34.4,16.5,False,False,CabinetDCorner01
3.85,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.806,World,34.4,16.5,False,False,CabinetDCorner01
3.88,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.806,World,34.4,16.5,False,False,CabinetDCorner01
3.91,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.795,World,34.4,16.6,False,False,CabinetDCorner01
3.93,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.802,World,34.4,16.5,False,False,CabinetDCorner01
3.96,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.814,World,34.4,16.5,False,False,CabinetDCorner01
3.99,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.797,World,34.4,16.5,False,False,CabinetDCorner01
4.02,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.795,World,34.4,16.6,False,False,CabinetDCorner01
4.05,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.808,World,34.4,16.5,False,False,CabinetDCorner01
4.08,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.814,World,34.4,16.5,False,False,CabinetDCorner01
4.10,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.801,World,34.4,16.5,False,False,CabinetDCorner01
4.13,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.794,World,34.4,16.6,False,False,CabinetDCorner01
4.16,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.804,World,34.4,16.5,False,False,CabinetDCorner01
4.19,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.813,World,34.4,16.5,False,False,CabinetDCorner01
4.22,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.797,World,34.4,16.5,False,False,CabinetDCorner01
4.25,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.801,World,34.4,16.5,False,False,CabinetDCorner01
4.27,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.808,World,34.4,16.5,False,False,CabinetDCorner01
4.30,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.810,World,34.4,16.5,False,False,CabinetDCorner01
4.33,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.802,World,34.4,16.5,False,False,CabinetDCorner01
4.36,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.796,World,34.4,16.5,False,False,CabinetDCorner01
4.39,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.807,World,34.4,16.5,False,False,CabinetDCorner01
4.42,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.810,World,34.4,16.5,False,False,CabinetDCorner01
4.44,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.807,World,34.4,16.5,False,False,CabinetDCorner01
4.47,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.802,World,34.4,16.5,False,False,CabinetDCorner01
4.50,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.799,World,34.4,16.5,False,False,CabinetDCorner01
4.53,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.798,World,34.4,16.5,False,False,CabinetDCorner01
4.56,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.814,World,34.4,16.5,False,False,CabinetDCorner01
4.58,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.797,World,34.4,16.5,False,False,CabinetDCorner01
4.61,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.216,-0.100,1.800,World,34.4,16.5,False,False,CabinetDCorner01
4.64,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.808,World,34.4,16.5,False,False,CabinetDCorner01
4.67,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.808,World,34.4,16.5,False,False,CabinetDCorner01
4.70,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.798,World,34.4,16.5,False,False,CabinetDCorner01
4.73,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.797,World,34.4,16.6,False,False,CabinetDCorner01
4.75,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.808,World,34.4,16.5,False,False,CabinetDCorner01
4.78,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.219,-0.100,1.812,World,34.4,16.5,False,False,CabinetDCorner01
4.81,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.215,-0.100,1.799,World,34.4,16.5,False,False,CabinetDCorner01
4.84,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.214,-0.100,1.795,World,34.4,16.6,False,False,CabinetDCorner01
4.87,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.217,-0.100,1.807,World,34.4,16.5,False,False,CabinetDCorner01
4.90,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.218,-0.100,1.809,World,34.4,16.5,False,False,CabinetDCorner01
4.93,P02,AUIT_Multi,ABC,1.000,0.000,1.000,0.0,0.0,0.906,-0.220,1.350,1.213,-0.100,1.792,World,34.4,16.6,False,False,CabinetDCorner01
